Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Snowboard binding mount (product.metafields.test_data.binding_mount),Snowboard length (product.metafields.test_data.snowboard_length),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Canada,Price / Canada,Compare At Price / Canada,Status
domikids-k-z-cocuk-pamuklu-atlet-3-lu-paket-68500-283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1928/prod/QC_ENRICHMENT/20260520/14/1cb9e3ca-b91f-341c-955c-e09182921dc4/1_org_zoom.jpg,3,DOMİKİDS Kız Çocuk Pamuklu Atlet 3'lü Paket 68500-283,,,,,,,,,,,,,
domikids-erkek-cocuk-camas-r-pamuklu-ribana-beyaz-atlet-3-lu-paket,DOMİKİDS Erkek Çocuk Çamaşır Pamuklu Ribana Beyaz ATLET 3'lü Paket,"<p><a href=""https://www.trendyol.com/domikids/erkek-cocuk-camasir-pamuklu-ribana-beyaz-atlet-3-lu-paket-p-856227779?boutiqueId=61&merchantId=4341&filterOverPriceListings=false&sav=true"" rel=""nofollow"">Trendyol kaynak</a></p>
<p>Kaynak ID: 856227779</p>",Dominant,Apparel & Accessories > Clothing > Underwear & Socks > Underwear,Erkek Çocuk Atlet,"trendyol-import, Çocuk, Atlet, Erkek, domi-kids, dominant",true,Title,Default Title,,,,,,,,856227779,0.0,shopify,100,deny,manual,529.00,,true,true,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1529/product/media/images/prod/QC/20240906/10/bcb8791d-a2a5-3f26-9e72-ed134c8f9b66/1_org_zoom.jpg,1,DOMİKİDS Erkek Çocuk Çamaşır Pamuklu Ribana Beyaz ATLET 3'lü Paket,false,DOMİKİDS Erkek Çocuk Çamaşır Pamuklu Ribana Beyaz ATLET 3'lü Paket,,,,,kg,,,,,,active
domikids-erkek-cocuk-camas-r-pamuklu-ribana-beyaz-kisa-kollu-atlet-3-lu-paket,DOMİKİDS Erkek Çocuk Çamaşır Pamuklu Ribana Beyaz KISA KOLLU ATLET 3'lü Paket,"<p><a href=""https://www.trendyol.com/domikids/erkek-cocuk-camasir-pamuklu-ribana-beyaz-kisa-kollu-atlet-3-lu-paket-p-856207724?boutiqueId=61&merchantId=4341&filterOverPriceListings=false&sav=true"" rel=""nofollow"">Trendyol kaynak</a></p>
<p>Kaynak ID: 856207724</p>",Dominant,Apparel & Accessories > Clothing > Underwear & Socks > Underwear,Erkek Çocuk Atlet,"trendyol-import, Çocuk, Atlet, Erkek, domi-kids, dominant",true,Title,Default Title,,,,,,,,856207724,0.0,shopify,100,deny,manual,399.00,,true,true,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1908/prod/QC_ENRICHMENT/20260605/09/fa9a0664-4b19-39a5-ab72-14fe464d170a/1_org_zoom.jpg,1,DOMİKİDS Erkek Çocuk Çamaşır Pamuklu Ribana Beyaz KISA KOLLU ATLET 3'lü Paket,false,DOMİKİDS Erkek Çocuk Çamaşır Pamuklu Ribana Beyaz KISA KOLLU ATLET 3'lü Paket,,,,,kg,,,,,,active
domikids-erkek-cocuk-camas-r-pamuklu-ribana-beyaz-kisa-kollu-atlet-3-lu-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1908/prod/QC_ENRICHMENT/20260605/09/88a31759-0adf-3633-be0e-fbdce60e3fcb/1_org_zoom.jpg,2,DOMİKİDS Erkek Çocuk Çamaşır Pamuklu Ribana Beyaz KISA KOLLU ATLET 3'lü Paket,,,,,,,,,,,,,
domi-kids-k-z-cocuk-camas-r-pamuklu-renkli-atlet-3-lu-paket,DOMİ KİDS Kız Çocuk Çamaşır Pamuklu Renkli ATLET 3'lü Paket,"<p><a href=""https://www.trendyol.com/domi/kids-kiz-cocuk-camasir-pamuklu-renkli-atlet-3-lu-paket-p-1154958071?boutiqueId=61&merchantId=4341&filterOverPriceListings=false&sav=true"" rel=""nofollow"">Trendyol kaynak</a></p>
<p>Kaynak ID: 1154958071</p>",Dominant,Apparel & Accessories > Clothing > Underwear & Socks > Underwear,Kız Çocuk Atlet,"trendyol-import, Çocuk, Atlet, Kız, domi-kids, dominant",true,Beden,5-6,,,,,,,,1154958071-2,0.0,shopify,100,deny,manual,439.00,,true,true,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1940/prod/QC_PREP/20260610/12/3de8614c-a3f0-3c07-a825-c176832f2a1d/1_org_zoom.jpg,1,DOMİ KİDS Kız Çocuk Çamaşır Pamuklu Renkli ATLET 3'lü Paket,false,DOMİ KİDS Kız Çocuk Çamaşır Pamuklu Renkli ATLET 3'lü Paket,,,,,kg,,,,,,active
domi-kids-k-z-cocuk-camas-r-pamuklu-renkli-atlet-3-lu-paket,,,,,,,,Beden,7-8,,,,,,,,1154958071-3,0.0,shopify,100,deny,manual,439.00,,true,true,,,,,,,,,false,,,,,,kg,,,,,,
domi-kids-k-z-cocuk-camas-r-pamuklu-renkli-atlet-3-lu-paket,,,,,,,,Beden,3/4,,,,,,,,1154958071-4,0.0,shopify,100,deny,manual,439.00,,true,true,,,,,,,,,false,,,,,,kg,,,,,,
domi-kids-k-z-cocuk-camas-r-pamuklu-renkli-atlet-3-lu-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1919/prod/QC_PREP/20260610/12/ede829bb-eb74-3966-a64b-65350f9c1d36/1_org_zoom.jpg,2,DOMİ KİDS Kız Çocuk Çamaşır Pamuklu Renkli ATLET 3'lü Paket,,,,,,,,,,,,,
domi-kids-k-z-cocuk-camas-r-pamuklu-renkli-atlet-3-lu-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1922/prod/QC_PREP/20260610/12/cd686f59-4d12-3d53-aaf7-6b0c4a85ade1/1_org_zoom.jpg,3,DOMİ KİDS Kız Çocuk Çamaşır Pamuklu Renkli ATLET 3'lü Paket,,,,,,,,,,,,,
domi-kids-k-z-cocuk-camas-r-pamuklu-renkli-atlet-3-lu-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1913/prod/QC_PREP/20260610/12/32f0b498-b287-374e-bf7e-08677ad55b56/1_org_zoom.jpg,4,DOMİ KİDS Kız Çocuk Çamaşır Pamuklu Renkli ATLET 3'lü Paket,,,,,,,,,,,,,
domi-domikids-erkek-cocuk-pamuklu-boxer-3-lu-paket-62000-188,DOMİ Domikids Erkek Çocuk Pamuklu Boxer 3'Lü Paket 62000-188,"<p><a href=""https://www.trendyol.com/domi/domikids-erkek-cocuk-pamuklu-boxer-3-lu-paket-62000-188-p-1143061598?boutiqueId=61&merchantId=4341&filterOverPriceListings=false&sav=true"" rel=""nofollow"">Trendyol kaynak</a></p>
<p>Kaynak ID: 1143061598</p>",Dominant,Apparel & Accessories > Clothing > Underwear & Socks > Underwear,Erkek Çocuk Boxer,"trendyol-import, Erkek, Boxer, Çocuk, rockhard, dominant",true,Title,Default Title,,,,,,,,1143061598,0.0,shopify,100,deny,manual,339.00,,true,true,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1907/prod/QC_PREP/20260507/19/6f05162c-a7c1-31b6-928c-3cc58dc8c0bd/1_org_zoom.jpg,1,DOMİ Domikids Erkek Çocuk Pamuklu Boxer 3'Lü Paket 62000-188,false,DOMİ Domikids Erkek Çocuk Pamuklu Boxer 3'Lü Paket 62000-188,,,,,kg,,,,,,active
domi-domikids-erkek-cocuk-pamuklu-boxer-3-lu-paket-62000-188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1933/prod/QC_PREP/20260507/19/aa28ab75-cc01-37ca-96ec-249e0cea8373/1_org_zoom.jpg,2,DOMİ Domikids Erkek Çocuk Pamuklu Boxer 3'Lü Paket 62000-188,,,,,,,,,,,,,
domi-kids-erkek-cocuk-camas-r-pamuklu-renkli-bask-l-boxer-3-lu-paket,DOMİ KİDS Erkek Çocuk Çamaşır Pamuklu Renkli Baskılı BOXER 3'lü Paket,"<p><a href=""https://www.trendyol.com/domi/kids-erkek-cocuk-camasir-pamuklu-renkli-baskili-boxer-3-lu-paket-p-1143178395?boutiqueId=61&merchantId=4341&filterOverPriceListings=false&sav=true"" rel=""nofollow"">Trendyol kaynak</a></p>
<p>Kaynak ID: 1143178395</p>",Dominant,Apparel & Accessories > Clothing > Underwear & Socks > Underwear,Erkek Çocuk Boxer,"trendyol-import, Erkek, Boxer, Çocuk, rockhard, dominant",true,Title,Default Title,,,,,,,,1143178395,0.0,shopify,100,deny,manual,339.00,,true,true,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1935/prod/QC_ENRICHMENT/20260610/13/85ccf9eb-028e-317d-84e9-de2cfa827f8e/1_org_zoom.jpg,1,DOMİ KİDS Erkek Çocuk Çamaşır Pamuklu Renkli Baskılı BOXER 3'lü Paket,false,DOMİ KİDS Erkek Çocuk Çamaşır Pamuklu Renkli Baskılı BOXER 3'lü Paket,,,,,kg,,,,,,active
domi-kids-erkek-cocuk-camas-r-pamuklu-renkli-bask-l-boxer-3-lu-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1926/prod/QC_ENRICHMENT/20260610/13/52350152-36a3-30a5-9959-7be86c83be92/1_org_zoom.jpg,2,DOMİ KİDS Erkek Çocuk Çamaşır Pamuklu Renkli Baskılı BOXER 3'lü Paket,,,,,,,,,,,,,
domi-kids-erkek-cocuk-camas-r-pamuklu-renkli-bask-l-boxer-3-lu-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1920/prod/QC_ENRICHMENT/20260610/13/332d7072-f248-35c5-b99b-3d89839ce8f9/1_org_zoom.jpg,3,DOMİ KİDS Erkek Çocuk Çamaşır Pamuklu Renkli Baskılı BOXER 3'lü Paket,,,,,,,,,,,,,
domi-kids-erkek-cocuk-camas-r-pamuklu-renkli-bask-l-boxer-3-lu-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1936/prod/QC_ENRICHMENT/20260610/13/6b39bdbc-1ed1-3270-8d24-cab52f7ab16b/1_org_zoom.jpg,4,DOMİ KİDS Erkek Çocuk Çamaşır Pamuklu Renkli Baskılı BOXER 3'lü Paket,,,,,,,,,,,,,
domi-kids-erkek-cocuk-camas-r-pamuklu-renkli-bask-l-boxer-3-lu-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1930/prod/QC_ENRICHMENT/20260610/13/6ac9bfc8-2cd9-345a-80ea-e2d2b522e5d0/1_org_zoom.jpg,5,DOMİ KİDS Erkek Çocuk Çamaşır Pamuklu Renkli Baskılı BOXER 3'lü Paket,,,,,,,,,,,,,
domi-kids-erkek-cocuk-camas-r-pamuklu-bask-l-bel-gizli-lastik-boxer-5-li-paket,DOMİ KİDS Erkek Çocuk Çamaşır Pamuklu Baskılı Bel Gizli Lastik BOXER 5'li Paket,"<p><a href=""https://www.trendyol.com/domi/kids-erkek-cocuk-camasir-pamuklu-baskili-bel-gizli-lastik-boxer-5-li-paket-p-1153207913?boutiqueId=61&merchantId=4341&filterOverPriceListings=false&sav=true"" rel=""nofollow"">Trendyol kaynak</a></p>
<p>Kaynak ID: 1153207913</p>",Dominant,Apparel & Accessories > Clothing > Underwear & Socks > Underwear,Erkek Çocuk Boxer,"trendyol-import, Erkek, Boxer, Çocuk, rockhard, dominant",true,Beden,14,,,,,,,,1153207913-2,0.0,shopify,100,deny,manual,599.00,,true,true,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1924/prod/QC_PREP/20260605/09/466068c6-2bb4-3aee-bdc0-0f3b48500afa/1_org_zoom.jpg,1,DOMİ KİDS Erkek Çocuk Çamaşır Pamuklu Baskılı Bel Gizli Lastik BOXER 5'li Paket,false,DOMİ KİDS Erkek Çocuk Çamaşır Pamuklu Baskılı Bel Gizli Lastik BOXER 5'li Paket,,,,,kg,,,,,,active
domi-kids-erkek-cocuk-camas-r-pamuklu-bask-l-bel-gizli-lastik-boxer-5-li-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1942/prod/QC_PREP/20260605/09/adb8a39b-16fb-399f-be8e-1a96792254e0/1_org_zoom.jpg,2,DOMİ KİDS Erkek Çocuk Çamaşır Pamuklu Baskılı Bel Gizli Lastik BOXER 5'li Paket,,,,,,,,,,,,,
domi-kids-erkek-cocuk-camas-r-pamuklu-bask-l-bel-gizli-lastik-boxer-5-li-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1902/prod/QC_PREP/20260605/09/05f62bba-909b-3a02-ad5e-3d5abdb7e25c/1_org_zoom.jpg,3,DOMİ KİDS Erkek Çocuk Çamaşır Pamuklu Baskılı Bel Gizli Lastik BOXER 5'li Paket,,,,,,,,,,,,,
domi-kids-erkek-cocuk-camas-r-pamuklu-bask-l-bel-gizli-lastik-boxer-5-li-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1898/prod/QC_PREP/20260605/09/2968dfe6-3333-351a-9d32-43df7dddaab1/1_org_zoom.jpg,4,DOMİ KİDS Erkek Çocuk Çamaşır Pamuklu Baskılı Bel Gizli Lastik BOXER 5'li Paket,,,,,,,,,,,,,
domi-kids-erkek-cocuk-camas-r-pamuklu-bask-l-bel-gizli-lastik-boxer-5-li-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1904/prod/QC_PREP/20260605/09/80c72fd9-a5d9-306b-98c6-65496ee65763/1_org_zoom.jpg,5,DOMİ KİDS Erkek Çocuk Çamaşır Pamuklu Baskılı Bel Gizli Lastik BOXER 5'li Paket,,,,,,,,,,,,,
domi-kids-erkek-cocuk-camas-r-pamuklu-bask-l-bel-gizli-lastik-boxer-5-li-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1911/prod/QC_PREP/20260605/09/cff56a3a-e679-32bc-ab24-12b001dafebc/1_org_zoom.jpg,6,DOMİ KİDS Erkek Çocuk Çamaşır Pamuklu Baskılı Bel Gizli Lastik BOXER 5'li Paket,,,,,,,,,,,,,
domi-kids-erkek-cocuk-camas-r-pamuklu-bask-l-bel-gizli-lastik-boxer-5-li-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/128/192/ty1927/prod/QC_PREP/20260605/09/cc0804d1-c434-36eb-b072-0bcc06a37b77/1_org_zoom.jpg,7,DOMİ KİDS Erkek Çocuk Çamaşır Pamuklu Baskılı Bel Gizli Lastik BOXER 5'li Paket,,,,,,,,,,,,,
domi-kids-erkek-cocuk-camas-r-pamuklu-bask-l-bel-gizli-lastik-boxer-5-li-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/128/192/ty1924/prod/QC_PREP/20260605/09/466068c6-2bb4-3aee-bdc0-0f3b48500afa/1_org_zoom.jpg,8,DOMİ KİDS Erkek Çocuk Çamaşır Pamuklu Baskılı Bel Gizli Lastik BOXER 5'li Paket,,,,,,,,,,,,,
domi-kids-erkek-cocuk-camas-r-pamuklu-renkli-bask-l-atlet-3-lu-paket,DOMİ KİDS Erkek Çocuk Çamaşır Pamuklu Renkli Baskılı ATLET 3'lü Paket,"<p><a href=""https://www.trendyol.com/domi/kids-erkek-cocuk-camasir-pamuklu-renkli-baskili-atlet-3-lu-paket-p-1154276909?boutiqueId=61&merchantId=4341&filterOverPriceListings=false&sav=true"" rel=""nofollow"">Trendyol kaynak</a></p>
<p>Kaynak ID: 1154276909</p>",Dominant,Apparel & Accessories > Clothing > Underwear & Socks > Underwear,Erkek Çocuk Atlet,"trendyol-import, Çocuk, Atlet, Erkek, domi-kids, dominant",true,Beden,14,,,,,,,,1154276909-2,0.0,shopify,100,deny,manual,659.00,,true,true,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1939/prod/QC_PREP/20260608/11/58e83580-894f-32df-b54a-96e46485f9ec/1_org_zoom.jpg,1,DOMİ KİDS Erkek Çocuk Çamaşır Pamuklu Renkli Baskılı ATLET 3'lü Paket,false,DOMİ KİDS Erkek Çocuk Çamaşır Pamuklu Renkli Baskılı ATLET 3'lü Paket,,,,,kg,,,,,,active
domi-kids-erkek-cocuk-camas-r-pamuklu-renkli-bask-l-atlet-3-lu-paket,,,,,,,,Beden,10/11,,,,,,,,1154276909-3,0.0,shopify,100,deny,manual,659.00,,true,true,,,,,,,,,false,,,,,,kg,,,,,,
domi-kids-erkek-cocuk-camas-r-pamuklu-renkli-bask-l-atlet-3-lu-paket,,,,,,,,Beden,12/13,,,,,,,,1154276909-4,0.0,shopify,100,deny,manual,659.00,,true,true,,,,,,,,,false,,,,,,kg,,,,,,
domi-kids-erkek-cocuk-camas-r-pamuklu-renkli-bask-l-atlet-3-lu-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1915/prod/QC_PREP/20260608/11/49ffe68e-000e-37be-bde1-b35dc0ce6c6c/1_org_zoom.jpg,2,DOMİ KİDS Erkek Çocuk Çamaşır Pamuklu Renkli Baskılı ATLET 3'lü Paket,,,,,,,,,,,,,
domi-kids-erkek-cocuk-camas-r-pamuklu-renkli-bask-l-atlet-3-lu-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1916/prod/QC_PREP/20260608/11/4d414c7e-ca29-3442-86e3-98f356054030/1_org_zoom.jpg,3,DOMİ KİDS Erkek Çocuk Çamaşır Pamuklu Renkli Baskılı ATLET 3'lü Paket,,,,,,,,,,,,,
domi-kids-erkek-cocuk-camas-r-pamuklu-renkli-bask-l-atlet-3-lu-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1895/prod/QC_PREP/20260608/11/8c9cd1d6-9cfb-3d93-bcbb-3d28b78a376c/1_org_zoom.jpg,4,DOMİ KİDS Erkek Çocuk Çamaşır Pamuklu Renkli Baskılı ATLET 3'lü Paket,,,,,,,,,,,,,
iphone-16-pro-max,iPhone 16 Pro Max,"<p><a href=""https://www.trendyol.com/apple/iphone-16-pro-max-256gb-siyah-titanyum-p-857296077"" rel=""nofollow"">Trendyol kaynak</a></p>
<p>Kaynak ID: 857296077</p>",Dominant,Electronics > Communications > Telephony > Mobile Phones,Telefon,"trendyol-import, kontrol-et, dış-ürün, dominant",true,Title,Default Title,,,,,,,,857296077,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,,,,false,iPhone 16 Pro Max,,,,,kg,,,,,,active
